TeamName,TeamID,Season,G,W,L,FGM,FGA,FG%,FGM3,FGA3,FG3%,FTM,FTA,FT%,OR,DR,Ast,TO,Stl,Blk,PF,OFGM,OFGA,OFGM3,OFGA3,OFTM,OFTA,OOR,ODR,OAst,OTO,OStl,OBlk,OPF
Oklahoma,1328,2016,32,25,7,884,1928,45.850622406639005,334,784,42.60204081632653,471,647,72.79752704791345,343,899,465,415,221,168,538,819,2024,241,709,375,553,382,780,342,407,227,105,612
Oklahoma,1328,2017,31,11,20,788,1864,42.27467811158798,192,559,34.34704830053667,494,685,72.11678832116789,361,812,329,428,213,147,601,806,1871,259,710,428,627,344,812,417,416,218,139,579
Oklahoma,1328,2018,31,18,13,925,1993,46.412443552433515,296,816,36.27450980392157,494,660,74.84848484848484,322,864,467,415,204,146,534,934,2101,282,782,381,539,370,829,455,409,211,136,558
Oklahoma St,1329,2014,33,21,12,872,1876,46.481876332622605,236,641,36.817472698907956,671,927,72.38403451995686,315,848,450,344,250,158,647,776,1907,202,627,526,762,402,823,360,469,203,122,708
Oklahoma St,1329,2015,30,17,13,671,1544,43.45854922279793,206,595,34.621848739495796,448,613,73.08319738988581,260,688,339,360,233,150,578,632,1560,171,499,452,660,341,705,336,411,179,106,553
Oklahoma St,1329,2016,32,12,20,723,1709,42.30544177881802,205,625,32.8,477,654,72.93577981651376,310,801,389,402,179,132,637,725,1769,216,631,482,723,383,767,359,369,205,94,618
Oklahoma St,1329,2017,31,19,12,893,1920,46.510416666666664,279,693,40.25974025974026,571,726,78.65013774104683,423,716,455,412,240,93,690,813,1742,212,598,574,794,340,691,416,467,202,132,639
Oklahoma St,1329,2018,33,19,14,885,2023,43.74691052891745,271,783,34.61047254150702,481,631,76.2282091917591,415,808,469,440,218,133,635,837,1911,246,665,492,678,362,797,435,474,209,94,608
Old Dominion,1330,2014,33,16,17,746,1750,42.628571428571426,170,522,32.56704980842912,431,702,61.396011396011396,388,781,339,442,202,135,650,713,1698,194,546,507,753,344,767,352,421,212,133,639
Old Dominion,1330,2015,31,24,7,741,1698,43.639575971731446,184,555,33.153153153153156,360,534,67.41573033707866,382,729,413,337,198,103,543,597,1487,177,571,387,589,267,679,298,405,147,88,522
Old Dominion,1330,2016,35,22,13,907,2051,44.22233057045344,143,475,30.105263157894736,440,648,67.90123456790124,465,895,461,322,201,144,642,738,1857,205,660,483,676,341,801,367,381,150,117,636
Old Dominion,1330,2017,31,19,12,727,1765,41.18980169971671,157,485,32.371134020618555,387,602,64.28571428571429,412,778,422,348,196,142,567,632,1579,202,601,430,609,267,748,319,400,154,100,570
Old Dominion,1330,2018,32,25,7,844,1888,44.70338983050848,228,639,35.68075117370892,431,623,69.18138041733548,375,837,483,333,239,139,509,707,1735,241,713,355,525,297,787,417,464,148,90,556
Oral Roberts,1331,2014,31,15,16,778,1689,46.06275902901125,147,411,35.76642335766423,511,708,72.17514124293785,335,745,372,347,161,136,612,741,1699,177,475,509,727,332,684,351,332,168,101,602
Oral Roberts,1331,2015,30,16,14,672,1589,42.290748898678416,164,473,34.6723044397463,512,712,71.91011235955057,309,683,306,357,162,110,573,732,1623,179,485,432,606,307,719,333,371,173,110,619
Oral Roberts,1331,2016,29,12,17,758,1675,45.25373134328358,176,463,38.01295896328294,464,613,75.69331158238172,277,714,342,354,146,123,543,811,1755,205,548,424,580,306,708,362,325,172,76,558
Oral Roberts,1331,2017,28,6,22,740,1690,43.78698224852071,195,551,35.39019963702359,395,516,76.55038759689923,254,700,386,336,144,87,507,809,1714,256,646,385,549,292,758,453,326,192,87,491
Oral Roberts,1331,2018,28,8,20,752,1732,43.418013856812934,190,555,34.234234234234236,294,421,69.83372921615202,368,661,388,367,145,92,501,798,1682,228,625,380,524,295,682,477,295,179,101,451
Oregon,1332,2014,32,23,9,877,1874,46.7982924226254,249,635,39.21259842519685,616,804,76.61691542288557,345,752,462,373,254,108,680,789,1786,182,564,608,857,351,706,395,441,161,124,655
Oregon,1332,2015,33,24,9,895,1951,45.873910814966685,243,662,36.70694864048338,442,575,76.8695652173913,340,836,460,385,186,140,611,826,1949,211,634,479,688,388,771,395,382,184,89,580
Oregon,1332,2016,33,27,6,901,1943,46.37159032424086,231,659,35.053110773899846,559,782,71.48337595907928,388,792,450,375,251,192,595,813,1896,233,640,431,613,360,733,433,474,146,107,683
Oregon,1332,2017,33,28,5,923,1916,48.17327766179541,284,750,37.86666666666667,466,660,70.60606060606061,339,846,539,387,216,216,538,782,1938,224,720,369,516,359,719,380,457,156,115,628
Oregon,1332,2018,34,22,12,924,2045,45.183374083129586,306,869,35.21288837744534,472,618,76.37540453074433,355,842,517,404,232,147,674,812,1898,267,753,528,698,302,794,411,454,179,100,611
Oregon St,1333,2014,31,16,15,789,1628,48.464373464373466,171,435,39.310344827586206,584,839,69.6066746126341,304,765,415,421,151,146,590,820,1843,203,563,481,689,363,674,451,326,196,105,670
Oregon St,1333,2015,30,16,14,629,1514,41.54557463672391,154,482,31.95020746887967,389,557,69.83842010771993,279,657,353,356,230,119,566,559,1451,178,593,476,643,320,700,340,443,188,96,537
Oregon St,1333,2016,30,18,12,759,1727,43.94904458598726,205,550,37.27272727272727,437,642,68.06853582554517,317,719,401,346,220,98,607,723,1681,215,655,456,661,343,761,422,402,156,117,554
Oregon St,1333,2017,31,4,27,686,1626,42.189421894218945,197,570,34.56140350877193,368,557,66.06822262118492,281,718,357,480,174,115,598,777,1733,225,630,483,686,342,761,426,366,252,99,563
Oregon St,1333,2018,32,16,16,830,1779,46.655424395727934,192,583,32.93310463121784,487,688,70.78488372093024,332,786,475,424,212,116,642,765,1771,226,650,495,677,317,713,382,408,199,110,631
Pacific,1334,2014,29,14,15,696,1594,43.66373902132999,189,519,36.41618497109827,511,661,77.3071104387292,315,680,350,353,145,53,667,681,1507,223,572,580,814,272,668,406,334,178,118,602
Pacific,1334,2015,28,9,19,601,1480,40.608108108108105,184,538,34.20074349442379,378,583,64.83704974271012,343,603,312,346,115,66,596,654,1441,188,521,450,621,275,650,391,284,142,116,551
Pacific,1334,2016,26,6,20,619,1439,43.015983321751214,171,531,32.20338983050848,372,553,67.26943942133815,261,648,316,356,106,64,608,622,1435,193,527,498,707,272,654,334,296,153,87,534
Pacific,1334,2017,32,10,22,745,1869,39.860888175494914,175,540,32.407407407407405,439,646,67.95665634674923,362,812,371,370,129,61,664,784,1733,252,706,497,709,258,873,471,360,164,136,620
Pacific,1334,2018,31,13,18,763,1719,44.38627108784177,143,438,32.64840182648402,506,697,72.59684361549498,324,726,370,358,190,122,562,774,1697,252,688,448,597,272,744,446,382,155,89,615
Penn,1335,2014,28,8,20,684,1518,45.059288537549406,140,436,32.11009174311926,403,594,67.84511784511784,268,671,408,451,163,96,633,668,1580,210,548,549,782,353,669,371,359,209,114,520
Penn,1335,2015,28,9,19,599,1379,43.43727338651197,155,448,34.598214285714285,334,494,67.61133603238866,257,628,329,419,153,67,557,637,1441,201,534,407,573,258,613,371,322,191,112,478
Penn,1335,2016,27,10,17,659,1537,42.87573194534808,190,623,30.497592295345104,330,491,67.20977596741344,269,685,363,360,137,70,499,706,1595,175,504,360,534,300,694,337,309,169,98,493
Penn,1335,2017,28,13,15,710,1602,44.31960049937578,234,690,33.91304347826087,274,417,65.70743405275779,267,706,401,359,181,100,502,650,1561,222,617,382,524,294,702,355,380,159,86,448
Penn,1335,2018,31,23,8,837,1828,45.78774617067834,265,762,34.77690288713911,408,615,66.34146341463415,271,884,465,372,181,87,542,773,1838,179,603,433,586,259,853,306,381,164,91,578
Penn St,1336,2014,32,15,17,786,1816,43.28193832599119,199,625,31.84,517,692,74.71098265895954,331,788,369,337,144,149,669,723,1745,222,635,601,840,336,780,392,351,173,140,613
Penn St,1336,2015,34,18,16,795,1893,41.996830427892235,227,679,33.43151693667158,456,656,69.51219512195122,354,847,336,414,206,138,692,750,1879,204,626,546,780,380,836,394,405,191,123,611
Penn St,1336,2016,32,16,16,732,1799,40.689271817676484,211,665,31.729323308270676,432,621,69.56521739130434,333,778,322,361,166,141,647,739,1744,225,615,525,741,324,828,382,376,183,105,586
Penn St,1336,2017,33,15,18,825,1991,41.43646408839779,230,679,33.87334315169367,487,654,74.46483180428135,330,839,452,430,225,182,596,856,1990,246,678,442,620,370,911,442,487,216,137,609
Penn St,1336,2018,34,21,13,925,2009,46.04280736684918,252,657,38.35616438356164,435,625,69.6,368,845,465,411,252,176,599,807,1892,218,625,443,625,320,801,401,465,193,122,604
Pepperdine,1337,2014,30,14,16,742,1642,45.18879415347138,193,533,36.210131332082554,448,640,70.0,306,729,408,363,138,126,570,763,1732,205,558,448,663,351,685,426,303,201,115,543
Pepperdine,1337,2015,30,17,13,665,1550,42.903225806451616,138,434,31.797235023041473,431,576,74.82638888888889,281,709,397,372,179,100,532,675,1632,130,488,369,557,347,677,364,358,202,103,556
Pepperdine,1337,2016,30,17,13,774,1729,44.76576055523424,148,436,33.944954128440365,490,718,68.24512534818942,327,765,418,336,172,83,553,794,1789,195,609,376,562,322,748,404,337,163,82,611
Pepperdine,1337,2017,30,8,22,776,1747,44.41900400686892,173,461,37.52711496746204,330,515,64.07766990291262,282,703,403,376,150,75,516,883,1802,281,669,364,520,290,801,501,328,187,115,545
Pepperdine,1337,2018,31,5,26,782,1758,44.48236632536974,178,521,34.16506717850288,434,618,70.22653721682848,303,728,431,362,147,68,557,856,1760,294,733,428,590,260,761,529,327,175,130,581
Pittsburgh,1338,2014,34,25,9,845,1832,46.124454148471614,175,491,35.64154786150713,599,843,71.05575326215896,413,814,531,359,238,102,595,731,1772,196,592,462,655,331,681,392,417,159,139,654
Pittsburgh,1338,2015,32,18,14,784,1758,44.59613196814562,155,456,33.99122807017544,421,609,69.12972085385879,374,670,529,305,161,91,568,739,1641,179,507,445,616,312,706,403,351,148,111,546
Pittsburgh,1338,2016,31,20,11,827,1801,45.91893392559689,195,555,35.13513513513514,500,660,75.75757575757575,392,774,520,362,156,107,542,770,1738,214,597,376,566,293,657,423,355,176,106,565
Pittsburgh,1338,2017,33,16,17,807,1826,44.19496166484118,263,729,36.07681755829904,527,719,73.29624478442281,313,845,473,396,127,112,551,910,2028,261,733,383,540,354,799,498,322,173,113,616
Pittsburgh,1338,2018,32,8,24,678,1673,40.52600119545726,258,795,32.45283018867924,371,534,69.47565543071161,247,760,398,443,138,112,556,831,1894,235,704,419,592,390,817,483,329,214,134,515
Portland,1339,2014,31,15,16,810,1778,45.556805399325086,191,485,39.381443298969074,516,702,73.5042735042735,339,777,472,366,184,128,620,747,1735,208,563,531,761,322,716,387,356,218,96,608
Portland,1339,2015,30,15,15,731,1659,44.06268836648584,199,519,38.34296724470135,430,598,71.90635451505017,350,693,439,357,165,131,552,727,1653,181,537,437,592,308,658,361,337,194,94,580
Portland,1339,2016,31,11,20,833,1945,42.82776349614396,275,757,36.32760898282695,444,610,72.78688524590164,359,728,401,378,196,123,676,841,1850,255,663,534,765,378,809,435,414,177,114,604
Portland,1339,2017,31,9,22,683,1656,41.243961352657,195,527,37.00189753320683,460,622,73.95498392282958,256,738,287,403,144,101,559,807,1836,270,744,389,560,358,794,434,353,187,120,616
Portland,1339,2018,29,7,22,671,1547,43.374272786037494,224,585,38.29059829059829,368,536,68.65671641791045,181,695,334,359,147,113,538,778,1715,242,678,398,574,318,762,448,314,163,81,544
Portland St,1340,2014,29,15,14,721,1563,46.12923864363404,183,505,36.23762376237624,453,619,73.18255250403877,250,608,371,334,167,58,565,745,1555,159,446,467,644,297,687,395,383,155,91,593
Portland St,1340,2015,27,13,14,654,1522,42.96977660972405,176,472,37.28813559322034,421,567,74.25044091710758,262,607,340,297,159,106,480,715,1544,197,512,356,485,288,687,403,318,150,88,519
Portland St,1340,2016,29,11,18,830,1765,47.02549575070822,149,473,31.50105708245243,394,598,65.88628762541806,302,706,478,367,242,103,553,828,1751,210,548,401,575,313,750,419,403,200,74,566
Portland St,1340,2017,28,12,16,827,1770,46.72316384180791,206,617,33.38735818476499,444,674,65.8753709198813,275,650,414,347,271,72,568,816,1670,240,645,444,614,296,797,459,477,166,81,574
Portland St,1340,2018,30,17,13,875,2027,43.167242229896395,253,759,33.333333333333336,478,680,70.29411764705883,435,697,444,377,257,103,674,849,1742,219,576,533,762,309,815,451,501,183,133,601
Prairie View,1341,2014,33,10,23,776,1888,41.101694915254235,215,635,33.85826771653543,495,766,64.62140992167102,391,736,346,475,234,86,723,860,1853,201,579,629,929,430,868,464,453,227,139,641
Prairie View,1341,2015,32,14,18,801,1869,42.857142857142854,172,520,33.07692307692308,373,577,64.64471403812826,376,659,343,460,279,102,698,749,1705,153,514,581,872,440,796,379,540,211,132,558
Prairie View,1341,2016,31,7,24,657,1727,38.04284887087435,127,467,27.194860813704498,432,630,68.57142857142857,355,642,269,465,239,84,691,748,1637,164,536,542,776,366,801,415,499,221,141,591
Prairie View,1341,2017,31,11,20,727,1726,42.12050984936269,224,642,34.890965732087224,427,611,69.88543371522096,272,665,370,402,249,110,656,765,1637,203,558,560,809,358,828,406,463,166,124,535
Prairie View,1341,2018,33,15,18,848,1973,42.98023314749113,235,727,32.32462173314993,518,774,66.9250645994832,390,751,416,444,248,102,730,852,1825,220,663,605,874,365,857,428,542,202,115,678
Presbyterian,1342,2014,30,4,26,707,1583,44.66203411244472,171,493,34.68559837728195,330,484,68.18181818181819,212,675,334,381,130,82,464,854,1806,245,650,358,512,356,758,430,298,208,91,482
Presbyterian,1342,2015,28,6,22,625,1406,44.45234708392603,113,357,31.65266106442577,303,468,64.74358974358974,234,625,286,365,135,75,452,712,1565,264,679,307,449,316,623,428,279,193,87,443
Presbyterian,1342,2016,28,8,20,651,1519,42.857142857142854,135,438,30.82191780821918,378,529,71.45557655954632,247,652,300,404,172,50,533,706,1561,227,663,411,605,298,704,392,364,198,118,501
Presbyterian,1342,2017,28,3,25,599,1493,40.12056262558607,162,482,33.60995850622407,279,414,67.3913043478261,280,613,318,428,128,63,484,725,1542,279,705,405,566,287,686,418,310,235,107,460
Presbyterian,1342,2018,29,8,21,645,1560,41.34615384615385,240,694,34.5821325648415,306,437,70.0228832951945,247,628,317,353,148,57,426,771,1589,214,585,335,464,270,738,414,334,159,85,466
Princeton,1343,2014,27,19,8,635,1416,44.844632768361585,247,682,36.21700879765396,405,560,72.32142857142857,223,652,384,301,167,93,469,610,1414,132,406,398,543,223,645,279,331,160,82,511
Princeton,1343,2015,29,15,14,639,1394,45.83931133428981,236,633,37.2827804107425,456,643,70.91757387247279,179,690,366,354,160,87,554,658,1491,164,444,444,623,247,684,312,347,170,103,557
Princeton,1343,2016,27,21,6,735,1583,46.43082754264056,255,660,38.63636363636363,388,545,71.19266055045871,260,716,396,310,192,96,469,693,1568,160,445,313,471,251,662,322,347,155,107,499
Princeton,1343,2017,28,22,6,708,1583,44.72520530638029,277,727,38.101788170563964,290,394,73.60406091370558,227,682,387,277,190,89,455,615,1449,186,540,321,459,225,711,298,374,124,74,436
Princeton,1343,2018,28,12,16,723,1599,45.21575984990619,276,740,37.2972972972973,298,418,71.29186602870813,206,686,352,314,126,88,492,719,1580,211,587,384,513,227,728,321,317,144,88,475
Providence,1344,2014,34,23,11,821,1931,42.51683065769031,214,612,34.967320261437905,633,810,78.14814814814815,423,829,464,396,190,165,589,860,1946,184,559,460,668,353,769,407,374,193,108,670
Providence,1344,2015,33,22,11,808,1830,44.15300546448088,161,520,30.96153846153846,540,761,70.9592641261498,398,791,465,391,238,154,607,742,1762,210,631,467,679,331,730,402,430,188,103,642
Providence,1344,2016,33,23,10,833,1974,42.198581560283685,234,729,32.098765432098766,541,744,72.71505376344086,385,822,525,380,219,119,558,850,1956,211,658,390,544,355,860,435,482,196,110,667
Providence,1344,2017,32,20,12,779,1744,44.66743119266055,230,625,36.8,460,666,69.06906906906907,287,786,454,403,215,96,548,786,1783,200,612,360,535,307,799,380,447,202,92,618
Providence,1344,2018,34,21,13,872,1975,44.151898734177216,217,651,33.333333333333336,545,775,70.3225806451613,364,857,468,424,233,128,601,887,2002,234,730,463,628,348,876,431,455,225,120,663
Purdue,1345,2014,32,15,17,822,1926,42.679127725856695,176,538,32.71375464684015,492,733,67.12141882673943,445,811,419,393,179,168,662,771,1842,203,623,548,772,357,786,409,371,216,171,632
Purdue,1345,2015,33,21,12,802,1769,45.336348219332955,191,571,33.45008756567425,515,752,68.48404255319149,388,810,492,432,180,176,624,724,1807,196,560,485,696,365,684,373,385,228,105,669
Purdue,1345,2016,34,26,8,934,1980,47.17171717171717,259,703,36.8421052631579,516,695,74.24460431654676,395,993,598,406,145,158,584,794,2029,210,670,398,563,301,728,407,319,204,101,691
Purdue,1345,2017,32,25,7,894,1864,47.96137339055794,288,709,40.62059238363893,488,639,76.36932707355243,315,899,580,419,167,80,504,811,1962,210,651,317,445,292,704,398,385,207,103,620
Purdue,1345,2018,34,28,6,958,1928,49.68879668049792,326,776,42.01030927835052,517,696,74.2816091954023,287,904,568,363,198,171,528,834,2033,236,700,328,483,355,749,409,411,177,81,634
Quinnipiac,1346,2014,31,20,11,811,1909,42.48297537977999,167,473,35.30655391120507,664,929,71.47470398277719,522,888,396,388,109,143,608,842,1947,187,544,508,718,336,707,388,267,179,146,726
Quinnipiac,1346,2015,30,15,15,715,1813,39.437396580253726,165,537,30.726256983240223,497,643,77.29393468118197,491,870,416,416,107,173,570,711,1787,193,550,411,597,313,676,364,286,198,100,595
Quinnipiac,1346,2016,30,9,21,698,1898,36.775553213909376,229,672,34.07738095238095,344,532,64.66165413533835,498,804,377,459,146,141,613,729,1755,174,562,499,704,334,796,392,369,234,120,558
Quinnipiac,1346,2017,31,10,21,848,2008,42.23107569721115,228,700,32.57142857142857,453,663,68.32579185520362,432,791,447,448,178,111,608,899,1936,239,629,546,739,342,836,497,394,242,106,617
Quinnipiac,1346,2018,33,12,21,787,1864,42.22103004291846,303,893,33.93057110862262,487,690,70.57971014492753,330,812,404,446,182,86,566,908,1960,286,722,429,589,324,857,487,376,214,115,646
Radford,1347,2014,30,18,12,804,1728,46.52777777777778,177,510,34.705882352941174,493,707,69.73125884016973,334,695,364,329,196,109,581,793,1708,185,481,475,665,324,705,345,365,160,93,572
Radford,1347,2015,29,18,11,724,1623,44.60874922982132,178,534,33.333333333333336,402,587,68.48381601362863,351,663,363,346,189,120,532,710,1622,158,471,413,576,338,646,331,354,193,103,512
Radford,1347,2016,29,14,15,770,1739,44.27832087406556,207,602,34.38538205980066,328,504,65.07936507936508,371,693,361,384,169,126,545,772,1674,175,518,406,575,299,707,353,338,211,95,493
